voyage_id,route_name,vessel_class,vessel_category,fuel_type,speed_knots,distance_nm,cargo_load_factor,displacement_ton,wind_speed_knots,wind_direction_deg,wave_height_m,days_since_drydock,transit_time_hours,port_dwell_time_hours,propulsion_power_kw,engine_load_ratio,added_resistance_pct,is_overloaded,use_shore_power,port_power_source,grid_electricity_kwh,me_fuel_consumed_kg,aux_fuel_transit_kg,port_fuel_consumed_kg,total_fuel_consumed_kg,observed_fuel_consumed_kg,fuel_cost_usd,total_energy_cost_usd,carbon_tax_usd_per_ton,carbon_tax_usd,total_voyage_cost_usd,ttw_co2_emissions_kg,wtw_co2e_emissions_kg,cii_rating_g_co2_dwt_nm
VOY-00835,Shenzhen - Los Angeles (Transpacific),Tanker_Aframax,Tanker,HFO,10.92,6098.6,0.569,84438.8,17.2,153.4,2.38,659,558.52,40.2,6169.0,0.457,25.56,False,True,Shore_Power_AMP,38077.8,630356.1,119517.2,0.0,749873.3,747899.8,449924.01,457128.01,40.0,110060.29,567188.3,2335105.6,2751507.3,3.329
VOY-00836,Shanghai - Rotterdam (Suez),Bulk_Capesize,Bulk Carrier,HFO,9.7,9900.9,0.509,115538.7,5.5,87.7,0.68,297,1020.94,22.3,4341.4,0.263,6.35,False,True,Shore_Power_AMP,19392.9,882702.2,195271.0,0.0,1077973.3,1055186.2,646783.97,650624.68,40.0,157678.87,808303.55,3356808.8,3941971.7,1.884
VOY-00837,Shanghai - Rotterdam (Suez),Container_Panamax,Container,LNG,13.0,10740.9,0.695,69243.7,8.3,155.0,0.5,147,826.11,33.4,6578.9,0.157,2.96,False,True,Shore_Power_AMP,84471.8,957571.2,408160.8,0.0,1365732.0,1395662.2,1092585.61,1108140.54,40.0,176097.67,1284238.21,3755763.1,4402441.8,5.142
VOY-00838,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,13.65,562.3,0.731,103120.6,10.6,19.0,1.3,641,41.19,41.0,12794.5,0.948,16.66,False,True,Shore_Power_AMP,38827.6,91824.7,9404.5,0.0,101229.2,100408.8,60737.51,68076.47,80.0,30739.28,98815.75,315227.7,384241.0,4.875
VOY-00839,Custom_Charter_Route,Container_ULCV,Container,HFO,21.14,5686.3,0.623,166540.4,5.0,106.0,0.67,530,269.02,33.6,50574.2,0.722,9.69,False,False,Auxiliary_Engine,0.0,2233985.0,269752.5,29092.7,2532830.1,2597125.5,1519698.08,1519698.08,180.0,1661262.54,3180960.62,7887233.1,9229236.3,7.113
VOY-00840,Custom_Charter_Route,Container_Feeder,Container,HFO,11.43,891.6,0.358,23669.7,6.0,104.6,0.5,557,77.97,24.7,2498.1,0.139,9.44,False,False,Auxiliary_Engine,0.0,43523.2,22850.2,7005.0,73378.4,72131.1,44027.03,44027.03,80.0,21126.12,65153.15,228500.3,264076.5,7.538
VOY-00841,Hamburg - New York (Transatlantic),Container_ULCV,Container,HFO,18.39,3360.9,0.777,196526.7,3.2,84.0,0.52,716,182.73,28.1,37948.6,0.542,11.88,False,True,Shore_Power_AMP,122157.3,1174839.9,194589.8,0.0,1369429.8,1372832.6,821657.86,843996.18,120.0,605380.61,1449376.8,4264404.3,5044838.4,6.507
VOY-00842,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,13.3,1357.8,0.484,74618.5,7.7,174.4,0.88,543,102.05,48.6,9056.0,0.671,10.65,False,True,Shore_Power_AMP,46032.3,160280.7,21069.4,0.0,181350.1,182324.8,108810.08,117445.9,120.0,81530.43,198976.33,564724.3,679420.3,3.617
VOY-00843,Custom_Charter_Route,Tanker_Aframax,Tanker,HFO,9.93,5691.2,0.402,65212.2,17.9,67.5,2.39,684,572.92,50.3,4034.6,0.299,29.56,False,False,Auxiliary_Engine,0.0,455754.5,114149.7,9502.8,579407.0,587420.1,347644.21,347644.21,250.0,527435.52,875079.73,1804273.4,2109742.1,2.757
VOY-00844,Hedland - Qingdao (Iron Ore Bulk),Bulk_Handysize,Bulk Carrier,HFO,15.87,3595.4,0.413,24188.3,13.3,66.9,1.33,336,226.52,43.1,7665.1,1.0,12.31,True,False,Auxiliary_Engine,0.0,316513.8,28345.6,5093.8,349953.2,346606.0,209971.92,209971.92,40.0,50983.96,260955.87,1089754.2,1274598.9,7.976
VOY-00845,Custom_Charter_Route,Container_Panamax,Container,HFO,23.09,3727.4,0.596,62539.7,17.7,70.0,2.48,65,161.43,22.4,40536.5,0.965,21.22,False,False,Auxiliary_Engine,0.0,1115945.8,93146.9,11273.1,1220365.8,1169476.1,732219.49,732219.49,120.0,533795.14,1266014.64,3800219.2,4448292.9,14.993
VOY-00846,Santos - Rotterdam (Agri-Bulk),Bulk_Handysize,Bulk Carrier,LNG,14.46,5374.5,0.909,43056.4,8.5,112.5,0.76,232,371.65,45.7,8015.0,1.0,5.71,True,True,Shore_Power_AMP,27055.5,446978.8,46656.0,0.0,493634.8,497029.8,394907.86,400127.85,80.0,127193.0,527320.85,1357495.8,1589912.5,6.647
VOY-00847,Custom_Charter_Route,Container_ULCV,Container,Ammonia,16.98,6546.1,0.567,155572.1,18.8,90.9,2.1,55,385.57,32.3,26415.1,0.377,15.69,False,False,Auxiliary_Engine,0.0,3993156.2,822730.0,60919.7,4876806.0,5066746.1,4632965.66,4632965.66,40.0,23116.25,4656081.91,0.0,577906.4,0.0
VOY-00848,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,11.2,2488.6,0.614,89654.0,21.1,1.5,2.27,419,222.26,18.7,7030.7,0.521,27.51,False,False,Auxiliary_Engine,0.0,230358.9,39882.2,2914.9,273155.9,276217.4,218524.71,218524.71,120.0,104734.46,323259.17,751178.7,872787.2,2.625
VOY-00849,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,9.79,2261.7,0.736,103660.2,11.8,33.9,1.35,240,231.07,50.1,4515.2,0.334,11.27,False,True,Shore_Power_AMP,47439.5,410403.2,107562.9,0.0,517966.0,530591.9,543864.34,552753.45,0.0,0.0,552753.45,712203.3,251111.7,2.738
VOY-00850,Singapore - Rotterdam,Container_Feeder,Container,HFO,19.51,8487.3,0.426,25972.3,9.9,9.3,1.1,557,434.98,22.2,13728.4,0.763,13.79,False,False,Auxiliary_Engine,0.0,1040347.7,131371.1,6281.1,1177999.9,1133549.3,706799.94,706799.94,40.0,171853.32,878653.25,3668291.7,4296333.0,12.712
VOY-00851,Hedland - Qingdao (Iron Ore Bulk),Container_Feeder,Container,LNG,18.52,3523.5,0.382,24475.6,6.4,64.0,0.76,507,190.22,48.7,10920.3,0.607,10.07,False,False,Auxiliary_Engine,0.0,303344.3,46378.6,11369.8,361092.7,346259.0,288874.18,288874.18,180.0,207068.46,495942.64,993005.0,1150380.3,8.289
VOY-00852,Tokyo - Busan (Regional),Container_Feeder,Container,HFO,18.26,599.9,0.682,34694.7,5.5,56.3,0.53,276,32.85,38.5,12657.2,0.703,5.53,False,True,Shore_Power_AMP,54670.1,72720.7,11037.5,0.0,83758.2,89543.1,50254.91,60445.53,120.0,39179.04,99624.57,260823.0,326492.0,12.787
VOY-00853,Custom_Charter_Route,Container_Feeder,Container,HFO,14.96,2979.8,0.78,38024.4,13.9,148.9,1.64,203,199.12,40.1,7784.7,0.432,10.93,False,False,Auxiliary_Engine,0.0,289734.7,69475.2,11369.3,370579.2,356241.8,222347.49,222347.49,180.0,242373.6,464721.09,1153983.5,1346520.0,11.39
VOY-00854,Santos - Rotterdam (Agri-Bulk),Bulk_Capesize,Bulk Carrier,HFO,13.2,5277.3,0.979,200252.4,14.2,7.8,1.37,77,399.9,31.2,16324.5,0.989,9.99,False,True,Shore_Power_AMP,27125.9,1132203.5,91704.4,0.0,1223907.9,1234819.9,734344.75,739577.42,80.0,358205.74,1097783.16,3811249.2,4477571.7,4.012
VOY-00855,Custom_Charter_Route,Container_Panamax,Container,Ammonia,20.3,6079.6,0.792,75829.5,14.1,102.7,1.66,24,299.56,34.0,28297.1,0.674,9.59,False,False,Auxiliary_Engine,0.0,3122718.1,406354.4,37335.2,3566407.7,3601120.3,3388087.32,3388087.32,40.0,16939.55,3405026.87,0.0,423488.7,0.0
VOY-00856,Hamburg - New York (Transatlantic),Container_Panamax,Container,HFO,22.52,3505.2,0.952,86707.5,20.4,59.7,1.98,80,155.62,18.2,45130.0,1.0,16.91,True,False,Auxiliary_Engine,0.0,1205773.5,102801.5,9178.0,1317753.0,1294627.8,790651.79,790651.79,180.0,864878.22,1655530.01,4103482.8,4804879.0,17.216
VOY-00857,Tokyo - Busan (Regional),Container_Feeder,Container,Methanol,11.33,580.7,0.979,44783.7,6.4,140.7,1.06,634,51.24,51.2,3850.5,0.214,13.29,False,True,Shore_Power_AMP,72771.1,84827.3,39131.5,0.0,123958.8,121820.1,130156.76,143605.56,120.0,10012.14,153617.7,170443.4,83434.5,8.632
VOY-00858,Custom_Charter_Route,Tanker_Aframax,Tanker,LNG,15.1,10203.6,0.852,117022.9,11.1,140.7,1.91,15,675.83,18.6,17943.8,1.0,11.14,True,False,Auxiliary_Engine,0.0,1756226.0,132949.2,2887.8,1892062.9,1825574.0,1513650.29,1513650.29,120.0,726396.2,2240046.49,5203172.9,6053301.7,4.434
VOY-00859,Hedland - Qingdao (Iron Ore Bulk),Container_Feeder,Container,LNG,17.48,3356.3,0.779,37998.0,6.1,49.0,0.5,413,191.98,50.2,12030.9,0.668,7.58,False,True,Shore_Power_AMP,71311.0,333822.5,55124.2,0.0,388946.7,380893.7,311157.38,324343.37,40.0,50869.11,375212.48,1069603.5,1271727.7,9.373
VOY-00860,Tokyo - Busan (Regional),Container_Panamax,Container,Methanol,21.92,563.6,0.675,67915.3,18.2,16.9,2.24,423,25.71,43.5,37944.6,0.903,25.53,False,False,Auxiliary_Engine,0.0,335574.7,31167.7,44586.9,411329.3,413491.1,431895.79,431895.79,120.0,27160.93,459056.72,565577.8,226341.1,14.757
VOY-00861,Hamburg - New York (Transatlantic),Bulk_Handysize,Bulk Carrier,Methanol,14.65,3467.1,0.763,37478.4,13.5,172.2,1.39,449,236.71,31.4,8063.1,1.0,12.27,True,True,Shore_Power_AMP,18565.5,708082.5,69570.4,0.0,777653.0,778792.4,816535.61,820227.4,180.0,64259.77,884487.17,1069272.8,356998.7,8.116
VOY-00862,Custom_Charter_Route,Container_ULCV,Container,Hydrogen,12.93,7021.3,0.911,222659.4,5.8,83.6,0.5,698,543.1,12.6,14295.6,0.204,11.66,False,True,Shore_Power_AMP,54743.4,524532.8,205118.8,0.0,729651.6,739156.3,3064536.56,3074740.37,250.0,14321.27,3089061.64,0.0,57285.1,0.0
VOY-00863,Shenzhen - Los Angeles (Transpacific),Container_Feeder,Container,HFO,17.19,6305.9,0.444,26600.8,30.4,45.9,3.78,610,366.92,54.7,13175.3,0.732,57.29,False,False,Auxiliary_Engine,0.0,843459.4,111713.5,15502.6,970675.5,959914.8,582405.29,582405.29,250.0,883664.04,1466069.33,3022683.5,3534656.2,14.098
VOY-00864,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,HFO,14.26,9493.3,0.656,142160.7,10.8,52.1,1.54,580,665.77,42.5,17504.9,1.0,17.48,True,False,Auxiliary_Engine,0.0,2025629.0,135300.0,7359.6,2168288.5,2253928.7,1300973.13,1300973.13,180.0,1423855.52,2724828.65,6752050.5,7910308.5,3.951
VOY-00865,Custom_Charter_Route,Container_ULCV,Container,Methanol,19.62,2848.5,0.777,196564.7,11.1,130.5,1.45,383,145.2,39.9,46296.3,0.661,12.45,False,True,Shore_Power_AMP,173303.8,2261157.2,314692.2,0.0,2575849.4,2553778.7,2704641.9,2736186.59,0.0,0.0,2736186.59,3541793.0,1224987.7,6.376
VOY-00866,Shanghai - Rotterdam (Suez),Container_ULCV,Container,Hydrogen,16.48,10595.1,0.594,160896.8,48.0,144.3,5.72,194,642.77,55.5,38620.4,0.552,80.73,False,True,Shore_Power_AMP,241121.6,1415758.6,214985.0,0.0,1630743.6,1641560.3,6849123.14,6892875.02,180.0,31169.41,6924044.43,0.0,173163.4,0.0
VOY-00867,Custom_Charter_Route,Tanker_Aframax,Tanker,Methanol,15.64,9713.9,0.752,105523.7,5.6,5.7,0.5,126,621.28,34.7,17291.4,1.0,3.32,True,False,Auxiliary_Engine,0.0,3846439.1,291015.7,13361.5,4150816.3,4103193.0,4358357.07,4358357.07,120.0,225627.2,4583984.27,5707372.4,1880226.7,5.109
VOY-00868,Custom_Charter_Route,Container_ULCV,Container,Ammonia,17.05,5045.1,0.73,187407.7,34.6,155.9,3.82,230,295.91,16.8,36541.8,0.522,39.59,False,False,Auxiliary_Engine,0.0,4011816.6,673940.4,31732.8,4717489.8,4781250.3,4481615.28,4481615.28,120.0,67474.9,4549090.18,0.0,562290.8,0.0
VOY-00869,Singapore - Rotterdam,Container_Panamax,Container,HFO,19.44,7804.5,0.448,52469.2,25.2,169.3,3.09,241,401.46,32.1,22646.2,0.539,27.56,False,True,Shore_Power_AMP,81204.3,1580555.4,217667.6,0.0,1798223.0,1909312.7,1078933.82,1093900.6,0.0,0.0,1093900.6,5599666.5,6594371.7,10.551
VOY-00870,Tokyo - Busan (Regional),Bulk_Capesize,Bulk Carrier,LNG,11.51,585.8,0.525,118579.9,9.3,29.7,1.07,230,50.9,31.8,7526.6,0.456,8.43,False,False,Auxiliary_Engine,0.0,57022.4,8071.9,4531.0,69625.4,69060.3,55700.29,55700.29,40.0,8830.49,64530.78,191469.8,220762.2,1.816
VOY-00871,Hamburg - New York (Transatlantic),Container_Panamax,Container,LNG,14.55,3388.4,0.502,56122.7,9.0,154.0,1.0,174,232.93,15.3,8233.1,0.196,5.83,False,True,Shore_Power_AMP,38746.2,326165.7,106383.6,0.0,432549.3,413076.2,346039.42,353363.73,180.0,251798.62,605162.35,1189510.5,1398881.2,5.163
VOY-00872,Shenzhen - Los Angeles (Transpacific),Container_ULCV,Container,Ammonia,21.57,6540.8,0.85,210764.3,10.1,108.6,1.5,164,303.27,28.6,62959.4,0.899,9.86,False,False,Auxiliary_Engine,0.0,6849673.1,722670.0,54012.4,7626355.6,7874422.3,7245037.81,7245037.81,0.0,0.0,7245037.81,0.0,908681.2,0.0
VOY-00873,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,LNG,12.89,3781.3,0.702,150342.2,21.0,129.8,2.15,124,293.42,54.4,13153.3,0.797,15.2,False,True,Shore_Power_AMP,47235.1,540050.9,49972.7,0.0,590023.6,603622.7,472018.88,480871.2,250.0,476506.22,957377.42,1622564.9,1906024.9,2.384
VOY-00874,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,LNG,13.15,7089.8,0.459,106609.4,19.7,76.9,2.75,263,539.2,45.4,12347.6,0.748,28.03,False,True,Shore_Power_AMP,39418.2,932579.8,83113.5,0.0,1015693.3,1031032.7,812554.62,819999.9,250.0,816299.35,1636299.26,2793156.5,3265197.4,2.189
VOY-00875,Hedland - Qingdao (Iron Ore Bulk),Bulk_Capesize,Bulk Carrier,Ammonia,12.23,3578.6,0.418,99327.6,17.4,85.7,1.61,585,292.58,41.3,8778.8,0.532,18.56,False,True,Shore_Power_AMP,35844.0,986256.6,117210.0,0.0,1103466.6,1078835.3,1048293.31,1055095.22,250.0,36509.18,1091604.4,0.0,146036.7,0.0
VOY-00876,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,LNG,15.91,761.7,0.681,146542.2,32.6,150.7,3.24,506,47.87,55.5,28225.8,1.0,33.6,True,False,Auxiliary_Engine,0.0,193323.2,8085.8,7921.0,209330.0,211397.3,167463.97,167463.97,80.0,53303.31,220767.28,575657.4,666291.4,4.199
VOY-00877,Shanghai - Rotterdam (Suez),Bulk_Capesize,Bulk Carrier,Methanol,10.35,10234.1,0.487,111729.9,22.6,173.5,1.64,336,989.2,34.5,5396.4,0.327,11.33,False,True,Shore_Power_AMP,29931.8,2082791.9,381610.5,0.0,2464402.4,2473016.8,2587622.55,2593360.28,180.0,201663.93,2795024.21,3388553.3,1120355.2,1.839
VOY-00878,Ras Tanura - Singapore (Crude Tanker),Tanker_Aframax,Tanker,LNG,12.42,3954.9,0.507,77256.4,14.4,135.0,1.33,621,318.54,51.0,7814.4,0.579,14.8,False,False,Auxiliary_Engine,0.0,361355.3,54666.9,7929.8,423952.0,412119.0,339161.62,339161.62,80.0,108246.25,447407.87,1165868.1,1353078.1,2.563
VOY-00879,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,HFO,15.05,7417.7,0.77,162678.8,2.4,53.8,0.5,595,492.77,41.4,21094.7,1.0,9.99,True,False,Auxiliary_Engine,0.0,1806713.7,104683.0,7179.1,1918575.8,1947310.8,1151145.49,1151145.49,80.0,559916.3,1711061.79,5974445.1,6998953.7,4.475
VOY-00880,Custom_Charter_Route,Container_Feeder,Container,Methanol,13.95,6782.7,0.462,27224.2,14.0,84.2,0.96,684,486.18,48.6,5211.5,0.29,14.53,False,True,Shore_Power_AMP,69050.8,1034700.9,303654.4,0.0,1338355.3,1327935.4,1405273.03,1418052.17,40.0,25139.97,1443192.14,1840238.5,628499.2,7.98
VOY-00881,Hamburg - New York (Transatlantic),Tanker_Aframax,Tanker,Methanol,13.39,3368.7,0.595,87473.1,22.3,124.4,2.87,276,251.5,58.9,11813.4,0.875,27.23,False,True,Shore_Power_AMP,55793.1,1044133.3,110719.2,0.0,1154852.6,1151892.1,1212595.2,1222987.96,250.0,135221.26,1358209.21,1587922.3,540885.0,4.099
VOY-00882,Singapore - Rotterdam,Container_ULCV,Container,HFO,15.58,8122.0,0.504,143250.5,16.9,85.2,2.13,229,521.26,40.5,19812.0,0.283,18.6,False,False,Auxiliary_Engine,0.0,1956581.9,497503.5,35042.5,2489127.9,2537375.8,1493476.71,1493476.71,80.0,725322.71,2218799.43,7751144.1,9066533.9,4.894
VOY-00883,Hedland - Qingdao (Iron Ore Bulk),Tanker_Aframax,Tanker,Methanol,13.18,3501.1,0.538,80824.7,13.6,76.9,1.34,393,265.7,31.9,9478.1,0.702,13.03,False,False,Auxiliary_Engine,0.0,885709.4,114215.3,12261.5,1012186.3,1031458.4,1062795.59,1062795.59,0.0,0.0,1062795.59,1391756.1,466825.7,3.457
VOY-00884,Shenzhen - Los Angeles (Transpacific),Bulk_Handysize,Bulk Carrier,LNG,14.35,6370.5,0.42,24451.3,9.7,31.2,0.5,570,443.88,38.7,5626.3,0.781,10.7,False,True,Shore_Power_AMP,22925.1,366524.3,45861.6,0.0,412385.9,393486.6,329908.71,334385.23,250.0,332086.6,666471.82,1134061.2,1328346.4,4.685
VOY-00885,Hedland - Qingdao (Iron Ore Bulk),Container_Panamax,Container,Methanol,13.5,3645.4,0.71,70289.0,6.0,50.1,0.52,173,270.02,16.0,7517.1,0.179,4.03,False,False,Auxiliary_Engine,0.0,865998.3,331825.2,16439.7,1214263.2,1232267.8,1274976.33,1274976.33,0.0,0.0,1274976.33,1669611.9,561625.1,6.735
VOY-00886,Ras Tanura - Singapore (Crude Tanker),Container_Feeder,Container,Methanol,13.81,3759.1,0.534,29643.0,21.7,117.7,2.97,547,272.18,40.1,6226.9,0.346,33.26,False,False,Auxiliary_Engine,0.0,670689.7,175208.0,23123.3,869020.9,854617.8,912471.98,912471.98,250.0,103112.11,1015584.1,1194903.8,412448.5,9.349
VOY-00887,Ras Tanura - Singapore (Crude Tanker),Container_ULCV,Container,HFO,19.24,3997.1,0.682,177987.4,20.0,54.5,2.21,530,207.76,36.1,45914.1,0.656,26.34,False,False,Auxiliary_Engine,0.0,1577920.3,213256.1,31250.6,1822427.1,1806094.5,1093456.23,1093456.23,120.0,796213.01,1889669.24,5675037.8,6635108.4,7.281
VOY-00888,Santos - Rotterdam (Agri-Bulk),Container_Panamax,Container,Ammonia,12.83,5534.1,0.609,63428.0,11.3,87.7,0.5,591,431.31,54.0,6399.7,0.152,10.48,False,False,Auxiliary_Engine,0.0,1291872.3,544789.9,59207.9,1895870.1,1812161.8,1801076.58,1801076.58,40.0,8815.98,1809892.56,0.0,220399.5,0.0
VOY-00889,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,HFO,10.88,1740.9,0.922,190036.5,16.9,104.8,1.68,194,160.07,38.5,9023.1,0.547,12.45,False,False,Auxiliary_Engine,0.0,253661.4,35972.0,6675.6,296309.0,306822.6,177785.42,177785.42,40.0,43117.99,220903.41,922706.3,1077949.8,2.944
VOY-00890,Singapore - Port Klang (Feeder Hop),Container_Panamax,Container,Methanol,21.9,211.1,0.943,86153.6,9.3,116.2,1.11,76,9.64,32.6,37262.7,0.887,5.41,False,True,Shore_Power_AMP,82284.8,123288.9,12917.9,0.0,136206.8,136989.9,143017.15,158178.41,80.0,7404.9,165583.31,187284.4,92561.3,13.048
VOY-00891,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,Methanol,13.42,5055.3,0.865,41370.5,2.9,129.2,0.5,73,376.59,41.8,6028.7,0.837,2.09,False,True,Shore_Power_AMP,24775.1,824628.4,115008.8,0.0,939637.2,946512.5,986619.06,991428.59,180.0,77805.23,1069233.82,1292001.2,432251.3,6.726
VOY-00892,Hedland - Qingdao (Iron Ore Bulk),Bulk_Handysize,Bulk Carrier,HFO,13.77,3235.0,0.873,41658.0,17.2,103.5,1.99,84,234.9,52.8,7306.3,1.0,14.06,True,False,Auxiliary_Engine,0.0,312853.4,35346.9,6233.7,354434.0,343493.7,212660.4,212660.4,120.0,154841.14,367501.54,1103707.5,1290342.8,8.978
VOY-00893,Santos - Rotterdam (Agri-Bulk),Container_Feeder,Container,Methanol,11.33,5678.1,0.709,35603.4,29.0,32.5,2.88,620,501.32,39.3,4159.8,0.231,42.85,False,False,Auxiliary_Engine,0.0,885106.9,346374.0,22647.6,1254128.5,1265731.0,1316834.94,1316834.94,0.0,0.0,1316834.94,1724426.7,585306.9,8.932
VOY-00894,Custom_Charter_Route,Container_Feeder,Container,HFO,20.19,3656.6,0.969,44440.1,10.5,30.3,1.13,34,181.12,15.1,20302.2,1.0,6.2,True,True,Shore_Power_AMP,21504.7,654729.2,67718.1,0.0,722447.3,734835.3,433468.37,437689.22,250.0,661276.09,1098965.31,2249700.8,2645104.4,18.095
VOY-00895,Ras Tanura - Singapore (Crude Tanker),Bulk_Handysize,Bulk Carrier,LNG,9.04,3437.1,0.922,43554.1,10.9,13.5,1.0,48,380.09,19.5,1976.2,0.274,5.79,False,True,Shore_Power_AMP,11519.4,128207.2,47940.8,0.0,176148.0,172314.4,140918.42,143341.92,120.0,68166.13,211508.05,484407.1,568051.1,3.709
VOY-00896,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,LNG,9.8,336.3,0.947,194463.7,14.6,133.1,1.02,283,34.31,13.7,6413.3,0.389,7.51,False,True,Shore_Power_AMP,11928.0,33676.2,6403.2,0.0,40079.4,40217.0,32063.54,34560.59,250.0,33196.71,67757.3,110218.4,132786.8,1.821
VOY-00897,Custom_Charter_Route,Bulk_Handysize,Bulk Carrier,HFO,13.07,10493.2,0.775,37968.0,23.2,0.6,2.3,600,802.55,24.5,6794.5,0.944,31.86,False,True,Shore_Power_AMP,14502.8,983817.9,116468.5,0.0,1100286.4,1079623.9,660171.83,663132.33,0.0,0.0,663132.33,3426291.8,4021556.4,8.593
VOY-00898,Custom_Charter_Route,Container_Feeder,Container,Methanol,12.86,4118.0,0.808,38958.6,34.2,175.7,3.12,556,320.11,52.3,5999.8,0.333,32.43,False,True,Shore_Power_AMP,74323.9,765076.6,229677.8,0.0,994754.5,1000691.6,1044492.18,1058220.48,0.0,0.0,1058220.48,1367787.4,475882.6,9.769
VOY-00899,Custom_Charter_Route,Container_Panamax,Container,Ammonia,17.74,4569.6,0.979,88590.5,5.6,7.6,0.5,565,257.61,23.8,21014.9,0.5,9.89,False,False,Auxiliary_Engine,0.0,2073252.6,374213.0,26132.3,2473597.8,2511488.0,2349917.96,2349917.96,250.0,73423.97,2423341.92,0.0,293695.9,0.0
VOY-00900,Custom_Charter_Route,Container_Panamax,Container,Methanol,13.0,10725.2,0.497,55785.7,11.5,91.2,1.22,419,824.9,31.4,6187.4,0.147,11.83,False,False,Auxiliary_Engine,0.0,2238087.8,929489.1,32186.5,3199763.5,3249948.0,3359751.64,3359751.64,40.0,58786.64,3418538.28,4399674.8,1469666.1,6.033
VOY-00901,Custom_Charter_Route,Container_Panamax,Container,LNG,19.5,10397.7,0.522,57492.0,13.1,87.1,0.96,412,533.32,28.5,20983.5,0.5,10.25,False,False,Auxiliary_Engine,0.0,1620583.9,245652.9,11807.8,1878044.6,1912814.1,1502435.71,1502435.71,250.0,1501107.34,3003543.05,5164622.8,6004429.4,7.305
VOY-00902,Tokyo - Busan (Regional),Tanker_Aframax,Tanker,HFO,10.92,624.1,0.893,121738.2,10.8,38.6,1.19,382,57.15,27.8,7015.0,0.52,11.83,False,True,Shore_Power_AMP,26362.5,71824.1,13864.8,0.0,85688.9,88366.8,51413.33,56508.58,120.0,38733.86,95242.44,266835.2,322782.2,3.718
VOY-00903,Ras Tanura - Singapore (Crude Tanker),Bulk_Capesize,Bulk Carrier,Methanol,12.12,3919.7,0.361,89063.8,10.8,170.4,0.83,591,323.28,39.9,7436.5,0.451,10.87,False,False,Auxiliary_Engine,0.0,886416.5,118016.0,14077.7,1018510.2,1012117.6,1069435.66,1069435.66,0.0,0.0,1069435.66,1400451.5,471351.4,1.985
VOY-00904,Hedland - Qingdao (Iron Ore Bulk),Tanker_Aframax,Tanker,LNG,15.71,3535.5,0.377,62394.1,13.3,4.0,1.09,672,225.02,53.6,13936.5,1.0,16.49,True,True,Shore_Power_AMP,50784.4,454161.9,36505.8,0.0,490667.7,498116.1,392534.15,402025.35,120.0,190732.16,592757.51,1349336.1,1589434.7,3.319
VOY-00905,Shenzhen - Los Angeles (Transpacific),Container_Panamax,Container,Ammonia,18.97,6660.0,0.977,88428.1,6.5,0.8,0.5,93,350.99,37.9,24070.9,0.573,2.96,False,False,Auxiliary_Engine,0.0,3170267.1,509417.4,41572.0,3721256.5,3700448.5,3535193.64,3535193.64,40.0,17662.49,3552856.12,0.0,441562.1,0.0
VOY-00906,Custom_Charter_Route,Container_Feeder,Container,Methanol,17.4,9008.6,0.539,29834.3,7.7,84.6,0.71,404,517.72,18.0,10159.0,0.564,8.25,False,False,Auxiliary_Engine,0.0,1917074.5,334053.6,10371.6,2261499.7,2202084.9,2374574.69,2374574.69,120.0,123272.23,2497846.92,3109562.1,1027268.6,10.152
VOY-00907,Custom_Charter_Route,Container_ULCV,Container,LNG,19.08,5976.5,0.922,224793.2,21.8,105.9,3.15,667,313.31,30.6,57358.8,0.819,38.59,False,False,Auxiliary_Engine,0.0,2423652.0,289756.5,21814.3,2735222.8,2786018.9,2188178.28,2188178.28,250.0,2185724.17,4373902.44,7521862.8,8742896.7,6.454
VOY-00908,Custom_Charter_Route,Bulk_Capesize,Bulk Carrier,Ammonia,12.21,6155.1,0.955,195989.2,9.3,156.2,0.5,251,504.0,36.2,12111.5,0.734,4.45,False,False,Auxiliary_Engine,0.0,2263459.0,249553.8,13656.2,2526669.0,2409428.8,2400335.53,2400335.53,250.0,75390.38,2475725.92,0.0,301561.5,0.0
VOY-00909,Hedland - Qingdao (Iron Ore Bulk),Tanker_Aframax,Tanker,Methanol,12.02,3375.7,0.6,88007.3,5.2,14.6,0.68,395,280.9,36.4,7271.7,0.539,8.0,False,False,Auxiliary_Engine,0.0,740658.8,123897.6,14015.6,878572.0,863883.0,922500.62,922500.62,0.0,0.0,922500.62,1208036.5,408321.8,3.112
VOY-00910,Custom_Charter_Route,Container_Panamax,Container,Methanol,22.91,9267.6,0.443,52153.2,16.0,34.2,2.03,282,404.45,15.8,34673.9,0.826,19.75,False,True,Shore_Power_AMP,39860.3,4795297.1,445391.8,0.0,5240688.9,5385654.4,5502723.36,5510248.21,80.0,189876.55,5700124.77,7205947.3,2373456.9,11.434
